   7.0999999999999991e-05	   2.0827368898900002e-03	
   7.1199999999999996e-05	   2.0835663404700001e-03	
   7.1400000000000001e-05	   2.0843962940300001e-03	
   7.1599999999999992e-05	   2.0852267475500001e-03	
   7.1800000000000011e-05	   2.0860576979900001e-03	
   7.2000000000000002e-05	   2.0868891423099999e-03	
   7.2200000000000007e-05	   2.0877210774499998e-03	
   7.2400000000000012e-05	   2.0885535003500001e-03	
   7.2600000000000003e-05	   2.0893864079200002e-03	
   7.2800000000000008e-05	   2.0902197970700002e-03	
   7.2999999999999999e-05	   2.0910536647000002e-03	
   7.3200000000000004e-05	   2.0918880077100003e-03	
   7.3400000000000009e-05	   2.0927228229699999e-03	
   7.3600000000000000e-05	   2.0935366959700004e-03	
   7.3800000000000005e-05	   2.0943210445399998e-03	
   7.3999999999999996e-05	   2.0951058480500003e-03	
   7.4200000000000001e-05	   2.0958911033200000e-03	
   7.4399999999999992e-05	   2.0966768071500001e-03	
   7.4599999999999997e-05	   2.0974629563100000e-03	
   7.4800000000000002e-05	   2.0982495475900002e-03	
   7.4999999999999993e-05	   2.0990365777600003e-03	
   7.5199999999999998e-05	   2.0998240435800000e-03	
   7.5399999999999990e-05	   2.1006119417900002e-03	
   7.5600000000000008e-05	   2.1014002691300002e-03	
   7.5800000000000013e-05	   2.1021890223400000e-03	
   7.6000000000000004e-05	   2.1029781981300004e-03	
   7.6200000000000009e-05	   2.1037677932099997e-03	
   7.6400000000000000e-05	   2.1045244036800000e-03	
   7.6600000000000005e-05	   2.1052675953900000e-03	
   7.6799999999999997e-05	   2.1060111890300001e-03	
   7.7000000000000001e-05	   2.1067551812499999e-03	
   7.7200000000000006e-05	   2.1074995686900001e-03	
   7.7399999999999998e-05	   2.1082443479700000e-03	
   7.7600000000000002e-05	   2.1089895157299999e-03	
   7.7799999999999994e-05	   2.1097350685900002e-03	
   7.7999999999999999e-05	   2.1104810031400000e-03	
   7.8200000000000003e-05	   2.1112273159799998e-03	
   7.8399999999999995e-05	   2.1119740037099997e-03	
